symbol,entry_time,exit_time,entry_price,exit_price,shares,pnl,pnl_pct,exit_reason,strategy,risk_pct,sl_pct,tp_pct,timeframe,hold_time_minutes
PLUG,2025-07-11 14:34:00+00:00,2025-07-11 14:46:00+00:00,1.655,1.6219,2964,-98.10840000000039,-2.000000000000013,stop_loss,GapAndGo,5.0,2.0,2.5,1m,12.0
PLUG,2025-07-15 14:30:00+00:00,2025-07-15 16:36:00+00:00,1.56,1.5288,3142,-98.03040000000037,-2.000000000000013,stop_loss,GapAndGo,5.0,2.0,2.5,1m,126.0
PLUG,2025-07-16 14:31:00+00:00,2025-07-16 15:16:00+00:00,1.53,1.4994,3200,-97.91999999999987,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,45.0
PLUG,2025-07-17 13:47:00+00:00,2025-07-17 15:24:00+00:00,1.625,1.665625,3010,122.28124999999973,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,97.0
PLUG,2025-07-18 14:31:00+00:00,2025-07-18 15:07:00+00:00,1.695,1.737375,2889,122.4213749999995,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,36.0
PLUG,2025-07-21 13:34:00+00:00,2025-07-21 13:35:00+00:00,1.97,1.9305999999999999,2489,-98.06660000000025,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,1.0
PLUG,2025-07-22 14:30:00+00:00,2025-07-22 18:32:00+00:00,1.77,1.81425,2768,122.48399999999972,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,242.0
PLUG,2025-07-23 14:34:00+00:00,2025-07-23 16:59:00+00:00,1.8,1.764,2725,-98.1000000000001,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,145.0
PLUG,2025-07-24 13:47:00+00:00,2025-07-24 13:58:00+00:00,1.95,1.911,2513,-98.0069999999998,-1.9999999999999907,stop_loss,GapAndGo,5.0,2.0,2.5,1m,11.0
PLUG,2025-07-25 14:30:00+00:00,2025-07-25 14:49:00+00:00,1.76,1.8039999999999998,2781,122.36399999999949,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,19.0
PLUG,2025-07-28 14:32:00+00:00,2025-07-29 13:32:00+00:00,1.76,1.7247999999999999,2785,-98.03200000000034,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,1380.0
PLUG,2025-07-29 14:35:00+00:00,2025-07-29 15:22:00+00:00,1.665,1.6317,2941,-97.93530000000031,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,47.0
PLUG,2025-07-31 14:34:00+00:00,2025-07-31 15:14:00+00:00,1.555,1.5238999999999998,3146,-97.8406000000004,-2.000000000000013,stop_loss,GapAndGo,5.0,2.0,2.5,1m,40.0
PLUG,2025-08-01 14:30:00+00:00,2025-08-01 17:00:00+00:00,1.435,1.4063,3405,-97.72349999999982,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,150.0
PLUG,2025-08-04 14:35:00+00:00,2025-08-04 15:48:00+00:00,1.435,1.4063,3402,-97.63739999999983,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,73.0
PLUG,2025-08-08 14:34:00+00:00,2025-08-11 12:04:00+00:00,1.51,1.54775,3230,121.93249999999983,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,4170.0
PLUG,2025-08-11 14:30:00+00:00,2025-08-11 15:25:00+00:00,1.6,1.568,3052,-97.66400000000009,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,55.0
PLUG,2025-08-12 14:31:00+00:00,2025-08-12 15:09:00+00:00,1.46,1.4307999999999998,3341,-97.55720000000038,-2.000000000000013,stop_loss,GapAndGo,5.0,2.0,2.5,1m,38.0
PLUG,2025-08-13 13:40:00+00:00,2025-08-13 13:47:00+00:00,1.625,1.665625,2999,121.83437499999974,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,7.0
PLUG,2025-08-15 14:32:00+00:00,2025-08-15 16:37:00+00:00,1.615,1.6553749999999998,3021,121.97287499999948,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,125.0
PLUG,2025-08-18 14:30:00+00:00,2025-08-18 18:55:00+00:00,1.665,1.6317,2934,-97.70220000000032,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,265.0
PLUG,2025-08-22 14:37:00+00:00,2025-08-22 17:11:00+00:00,1.62,1.6604999999999999,3013,122.02649999999927,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,154.0
PLUG,2025-08-25 14:34:00+00:00,2025-08-25 15:39:00+00:00,1.67,1.7117499999999999,2926,122.16049999999987,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,65.0
PLUG,2025-08-26 14:35:00+00:00,2025-08-26 17:17:00+00:00,1.67,1.6365999999999998,2930,-97.86200000000028,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,162.0
PLUG,2025-08-27 14:31:00+00:00,2025-08-27 16:27:00+00:00,1.645,1.6121,2971,-97.74589999999979,-1.9999999999999907,stop_loss,GapAndGo,5.0,2.0,2.5,1m,116.0
PLUG,2025-09-02 14:30:00+00:00,2025-09-02 15:37:00+00:00,1.51,1.4798,3234,-97.66680000000001,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,67.0
PLUG,2025-09-03 14:31:00+00:00,2025-09-03 18:43:00+00:00,1.525,1.4945,3199,-97.5694999999999,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,252.0
PLUG,2025-09-05 14:33:00+00:00,2025-09-08 12:05:00+00:00,1.435,1.470875,3396,121.8314999999996,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,4172.0
PLUG,2025-09-08 14:30:00+00:00,2025-09-08 18:48:00+00:00,1.47,1.4405999999999999,3319,-97.5786000000003,-2.0000000000000018,stop_loss,GapAndGo,5.0,2.0,2.5,1m,258.0
PLUG,2025-09-09 14:32:00+00:00,2025-09-10 13:11:00+00:00,1.42,1.4554999999999998,3433,121.87149999999954,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,1359.0
PLUG,2025-09-10 14:30:00+00:00,2025-09-10 17:51:00+00:00,1.455,1.4259,3354,-97.60140000000042,-2.000000000000013,stop_loss,GapAndGo,5.0,2.0,2.5,1m,201.0
PLUG,2025-09-15 14:31:00+00:00,2025-09-16 12:00:00+00:00,1.545,1.5836249999999998,3156,121.90049999999971,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,1289.0
PLUG,2025-09-16 14:31:00+00:00,2025-09-16 15:23:00+00:00,1.57,1.6092499999999998,3109,122.02824999999933,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,52.0
PLUG,2025-09-17 13:46:00+00:00,2025-09-17 14:59:00+00:00,1.795,1.8398749999999997,2723,122.19462499999939,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,73.0
PLUG,2025-09-18 14:30:00+00:00,2025-09-18 14:44:00+00:00,2.015,2.065375,2429,122.36087499999961,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,14.0
PLUG,2025-09-19 13:36:00+00:00,2025-09-19 13:41:00+00:00,2.215,2.2703749999999996,2212,122.4894999999994,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,5.0
PLUG,2025-09-22 13:53:00+00:00,2025-09-22 13:57:00+00:00,2.25,2.30625,2180,122.6249999999998,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,4.0
PLUG,2025-09-23 13:46:00+00:00,2025-09-23 13:50:00+00:00,3.04,3.1159999999999997,1616,122.81599999999939,2.499999999999991,take_profit,GapAndGo,5.0,2.0,2.5,1m,4.0
PLUG,2025-09-24 14:30:00+00:00,2025-09-24 14:37:00+00:00,2.51,2.4597999999999995,1959,-98.34180000000048,-2.000000000000013,stop_loss,GapAndGo,5.0,2.0,2.5,1m,7.0
